author id;created_at;geo;id;lang;like_count;quote_count;reply_count;retweet_count;source;tweet;Crimen
962696275;2022-10-18 19:55:54+00:00; ;1582460481993785344;es;0;0;0;1;Twitter for Android;MIREN ESTA PERLA 🤬TODO LO Q SE ROBARON,NINGUN DETENIDO PORQ EL ÚNICO ERA EL Y ESTABA EN SU CASA POR CÁRCEL..Y AHORA PERMISO PARA TRABAJAR👉🏽Y UNA PERSONA CUANDO TIENE ANTECEDENTES COMO ESTE DELINCUENTE Q AUN ESTA PAGANDO SU CONDENA LA PROCURADURÍA NO LO DEJA👉🏽PORQ ESTA RATA SI 🤬 https://t.co/7IBIGpkZ19;0
1006903760487006209;2022-10-18 19:51:30+00:00; ;1582459377591627776;es;1156;15;55;845;Twitter for Android;Acá la reacción encubridora de Simón Oliveros en pleno Estallido Social cuando un joven denunció que Piñera y Cecilia Morel le robaron el programa elige vivir sano, y que Piñera había vendido el Litio a los Chinos en su primer Gobierno. Ojo la cara de Allamand y otros políticos. https://t.co/VAQqDwnAFF;0
4421089396;2022-10-18 19:51:04+00:00; ;1582459266904260611;es;1;0;0;1;dlvr.it;Robaron mi cuenta de Gmail: ¿Cómo la recupero? https://t.co/Y8783vjgtv https://t.co/DwK0thpvDF;0
62325148;2022-10-18 19:50:14+00:00; ;1582459058811850753;es;180;14;52;121;Twitter Web App;🚨Con cuchillo en mano le robaron la bicicleta a un joven en el sector del puente de Juanchito. Un ciudadano logró grabar el momento cuando lo intimidan y desaparecen. https://t.co/ZXkPiKireo;1
888278637685821442;2022-10-18 19:49:36+00:00; ;1582458895896743937;es;6;0;1;0;Twitter Web App;"Ayuda banda ... me secuestraron en nombre de no se quien .. necesito un heroe o heroina :c ! 
Enviado desde:
CloudWacasappMental. https://t.co/9zQFbZh0vP";0
772102326;2022-10-18 19:41:16+00:00; ;1582456801349337088;es;0;0;0;0;SMAP Lite;"Robo en un kiosco - https://t.co/aRHeQvqKsb

La Secretaría de Seguridad de la Municipalidad de Arrecifes informó que, el último domingo, un vecino denunció que le robaron varias mercaderías del kiosco que tiene en su domicilio.

El hecho ocurrió a las nueve y media de la m... https://t.co/fyWIC9zGTf";1
309462059;2022-10-18 19:39:03+00:00; ;1582456243150807040;es;0;0;0;0;Tweet Suite;#ESET Robaron mi cuenta de Gmail: ¿Cómo la recupero? https://t.co/d6IdWI4qQv https://t.co/c6sa441S1A;0
805736766;2022-10-18 19:35:42+00:00; ;1582455399667507200;es;0;0;0;0;Twitter for Android;"Estados Unidos sabía que Alex Saab era diplomatico cuando lo secuestraron. Lo dijo Mark Esper en su libro y lo refrendan los documentos recientemente encontrados. 
#FreeAlexSaab
@StateDept @StateSPEHA @TheJusticeDept @SecBlinken @nytimes https://t.co/fJw9VTMtkk https://t.co/gCqli9EAdu";1
1248303010033422339;2022-10-18 19:31:57+00:00; ;1582454456104685568;es;12;0;0;3;Twitter for Android;Ni olvido ni perdón al que nos robaron en el 94 Paolo querido https://t.co/wJmAm7Ygri https://t.co/xQdO2hEUcq;0
121533235;2022-10-18 19:31:35+00:00; ;1582454363343446017;es;1;0;0;0;dlvr.it;Robaron mi cuenta de Gmail: ¿Cómo la recupero? https://t.co/80U2I5ZtIq https://t.co/DoQsa9h2Hl;0
8877352;2022-10-18 19:30:00+00:00; ;1582453966796951556;es;0;0;0;0;TweetDeck;"Ingresaron al Hospital y le robaron el comando de la sirena y las balizas de una ambulancia

https://t.co/3FaBQCoXSs https://t.co/2otnWhct5E";1
166395732;2022-10-18 19:30:00+00:00; ;1582453966486573084;es;1;0;0;0;Twitter Web App;LOS HORNOS 🚨 Brutal ataque de motochorros en La Plata: encañonaron a dos jóvenes y les robaron todo 👉https://t.co/1dMyudQvGs https://t.co/FZstk1VrXK;1
382748730;2022-10-18 19:19:04+00:00; ;1582451212267704320;es;1;0;0;1;Twitter for Android;En CDE asaltaron a un cambista y lo hirieron, los delincuentes fueron aprehendidos por la @policia_py con ayuda de los transeúntes. @ParaguayGigante https://t.co/fyOU1BeRtZ;1
859205968797863938;2022-10-18 19:16:11+00:00; ;1582450489370636289;es;4;0;0;0;Twitter for iPhone;Quien se acuerda del celular q me robaron que ahora está en Marruecos living her best life la perrita https://t.co/kSAQItVvJ9;1
2225428381;2022-10-18 19:07:14+00:00; ;1582448234475425792;es;2;0;0;1;Twitter for Android;"#elRoboDelSiglo
#BalonDeOroPara 
#ArizabaletaLameCulos 
OIGAN COMO URIBE Y SUS CÓMPLICES SE ROBARON EL PAÍS POR DÉCADAS
Y USTED URIBESTIA COMPLICE DE ESTAS HPTAS RATAS https://t.co/xLmqrjnEib";0
1449131316771971076;2022-10-18 19:06:07+00:00; ;1582447955139006464;es;0;0;0;0;Twitter for iPhone;#robo | Cuatro hombres robaron y destruyeron un #cajeroautomático al interior de la Universidad Católica de Cuenca, la madrugada de este martes 18 de octubre. Los guardias informaron que el robo se hizo en no más de tres minutos. https://t.co/xsm5JiiCKC;1
147598109;2022-10-18 19:05:24+00:00; ;1582447774121222144;es;0;0;0;0;Twitter Web App;TIENEN ELALMA PODRIDA DE TANTA CORRUPCION, LUCRAN CON E HAMBRE DE LOS QUE MENOS TIENEN, ESTE ES EL VERDADERO FA. ROBARON 38 TON DE COMIDA DELAS OLLAS DEL PUEBLO. COBARDES https://t.co/OboDri4mnP https://t.co/w1g4BqHjea;0
898654212;2022-10-18 18:56:57+00:00; ;1582445648666054656;es;1;0;0;0;Twitter for Android;"Este video no tiene desperdicio literalmente como le robaron la final a Matías, fue el único que entendió el juego y hacia sacar a Francisco delgado de una manera increíble JAHSJSJA amamos 

#GranHermano2022 https://t.co/Ekq3LTmVUq";0
2372043480;2022-10-18 18:55:37+00:00; ;1582445312249319424;es;0;0;0;0;Twitter for iPhone;🔴 II Divulgan #video de como #delincuentes asaltaron a una pareja en Río Balsas de la colonia #SanManuel de #Puebla capital. #Inseguridad #FaroDigital 👇🏽 https://t.co/ioRUWua1cL;1
193558055;2022-10-18 18:54:19+00:00; ;1582444984690622464;es;0;0;0;0;Twitter for iPhone;🔴 II Divulgan #video de como #delincuentes asaltaron a una pareja en Río Balsas de la colonia #SanManuel de #Puebla capital. #Inseguridad #FaroDigital 👇🏽 https://t.co/bXlAPClnlw;1
871426578500247552;2022-10-18 18:47:31+00:00; ;1582443272492179456;es;2;0;1;0;Twitter for iPhone;"En el 2017 me robaron la moto en la casa de la viko. 
Apareció entera a los tres días. Hasta ahora no puedo entender el culo que tuve 😆 https://t.co/8IGTJT8Ucm";1
955161905412362240;2022-10-18 18:46:46+00:00; ;1582443083810996224;es;0;0;0;0;Twitter for Android;A Sandra le robaron hasta el corrector ortográfico, fíjese... Ahí se nota que está mala la cosa 🙊 https://t.co/YShmrPfXEG;0
867141794;2022-10-18 18:44:19+00:00; ;1582442469270380545;es;26;2;1;0;Twitter for iPhone;La inseguridad en Bogotá está tan mal, que en una casa les robaron hasta los cuadernos a los niños. Eso es ser uno muy hp. https://t.co/Eij7WIbmEx;1
736353827251585024;2022-10-18 18:44:13+00:00; ;1582442441697030144;es;0;0;0;0;Twitter for Android;"❌🗑 #Robaron millones de pesos con facturas #falsas en inexistente limpia del río #Atoyac ⬇️

 https://t.co/bMebND5JF2 https://t.co/cBMKpyBdrQ";1
1143680027076235264;2022-10-18 18:43:24+00:00; ;1582442238998499330;es;26;0;3;14;Twitter for Android;gente a Light le robaron la cuenta y empezaron a retwittear weas NFT's, ha dicho que la denuncien por hackeo y esta es su nueva cuenta para que lo vayan a seguir, lo ayudarían mucho si lo difunden por favor https://t.co/eJ3i7ZFTMi;1
902735670824849409;2022-10-18 18:43:10+00:00; ;1582442180076969985;es;0;0;0;1;Twitter for Android;"❌🗑 #Robaron millones de pesos con facturas #falsas en inexistente limpia del río #Atoyac ⬇️

 https://t.co/glBRTO7zXk https://t.co/5iEg9pn5YS";1
119239623;2022-10-20 14:16:37+00:00;0032fe6c612e7934;1583099877130928128;es;0;0;0;0;Twitter for Android;#QuejaVecinal reiterados robos en la Escuela 10 de barrio La Josefa de la calle Zavalía y Félix Fernández. Anoche rompieron la puerta del comedor, robaron electrodomésticos y mercadería, 🚔CP zona 5 y policía Científica. Solicitaron podar los árboles para despejar la cámara. https://t.co/aDyCOI2OVH;1
582262732;2022-10-20 14:16:14+00:00; ;1583099778249805824;es;0;0;0;0;Twitter for Android;"#Policiaca | 🚨 Sujetos armados a bordo de motocicleta asaltaron una farmacia ubicada en la Avenida Diana de #Cuernavaca, esta mañana. 
No hubo heridos, y en la zona se desplegó un operativo para dar con los responsables. https://t.co/vRaEga588H";1
941052264868995072;2022-10-20 14:10:02+00:00; ;1583098217469595649;es;0;0;0;0;Buffer;"me lo acaban de robar en la madrugada es un Chevy blanco 2001 lo usamos para transportar amis hijos 🙏 se lo robaron en la calle norte 1 col ferrocarrilera frente al parque donde está el kiosko.  Compartan por favor no saben lo que nos costó comprarlo .placas 
MHC-43-31 https://t.co/NRtHVau9Yk";1
77650086;2022-10-20 14:09:09+00:00; ;1583097994890870785;es;2;0;0;1;Twitter for iPhone;#ÚltimaHora Asaltan la Farmacia Guadalajara en avenida Diana en #Cuernavaca, los sujetos armados encerraron a los trabajadores y robaron dinero y pertenencias. Hay operativo policíaco en la zona. En las últimas 24 horas negocios de la capital han sido blanco de asaltos. https://t.co/D664AgpAGq;1
1223560822284345345;2022-10-20 14:05:43+00:00; ;1583097131602087937;es;6;0;0;3;Twitter for Android;La edición de SV2021 siempre será conocida como la edición del TONGO,donde bloquearon las líneas telefónicas,robaron el premio al ganador y a sus seguidores.El Ganador sin dudarlo es Gianmarco Onestini. https://t.co/OrzXj1y32d;0
1280118607494746113;2022-10-20 14:05:24+00:00; ;1583097052220731392;es;2;0;0;0;Twitter for Android;"Chaleee jajajj y yo no compré boletos porque 
1 El cine está a dos horas 
2 Por la hora
3 Porque ahí me robaron mi celular xd

Espero que lo pongan en streaming https://t.co/hGwY8X9qwd";0
3321018585;2022-10-20 14:04:47+00:00; ;1583096895735373826;es;0;0;0;0;Twitter for iPhone;Cómo robaron Monómeros y el papel de Leopoldo López y Guaidó https://t.co/8kO9uDO0Bs;0
1375872661251833866;2022-10-20 14:01:26+00:00; ;1583096053993115648;es;0;0;0;0;Twitter for Android;#Seguridad | 🔴 Sujetos armados a bordo de motocicleta asaltaron una farmacia ubicada en la Avenida Diana de #Cuernavaca, esta mañana. No hubo heridos, y en la zona se desplegó un operativo para dar con los responsables. https://t.co/gbiyGygMz1;1
1440075523028185092;2022-10-20 14:01:12+00:00; ;1583095994241421313;es;0;0;0;0;Twitter for Android;#Seguridad | 🔴 Sujetos armados a bordo de motocicleta asaltaron una farmacia ubicada en la Avenida Diana de #Cuernavaca, esta mañana. No hubo heridos, y en la zona se desplegó un operativo para dar con los responsables. https://t.co/gqvz8IJyI7;1
2169379734;2022-10-20 13:55:43+00:00; ;1583094614940319744;es;2;0;1;2;Twitter for iPhone;A MUJER LE ROBARON CAMIONETA A MANO ARMADA./ La noche del miércoles fue muy violenta. Asaltos en 3 restaurantes en Cuernavaca y en Cuautla, en Casasano a punta de pistola bajaron a Nayla Carolina Ruiz para despojarla de una camioneta marca Toyota, Rav4, 2019, placas PYL827A. https://t.co/DG480a1JVW;1
1167677289636798464;2022-10-20 13:47:14+00:00; ;1583092481872519171;es;1;0;0;0;Twitter for Android;"Literalmente nos robaron una final. Lo de la temporada 19/20 es un invento total, cambiaron el reglamento sobre la marcha y dos años más tarde.

A River lo duermen en el arbitraje y en las copas. https://t.co/eOSDSKyDzG";0
1256967611675443200;2022-10-20 13:45:43+00:00;07d9de6efa082000;1583092097963687938;es;0;0;1;0;Twitter for Android;"Buenos dias
Se robaron esta moto en la Zona 1 de Mixco por si la ven porfavor dar informacion a los numeros 
Tel:4953-0920
Tel:4727-6850
Compartan porfavor https://t.co/Q64djTjpYf";1
771086790849626112;2022-10-20 13:44:58+00:00; ;1583091909933043713;es;0;0;0;1;Twitter for Android;"#Cojedes | Al menos siete familias que  viven en el sector San Miguel II de la parroquia El Baúl, mpio. Girardot, informaron que tienen 20 años que no les llega agua a sus hogares porque se robaron 300 metros de tubería y las conexiones.

Solicitan ayuda al gobierno local. https://t.co/i86erjJhxC";1
315451237;2022-10-20 13:44:08+00:00; ;1583091700548845568;es;9;1;0;10;Twitter for iPhone;"#Cuernavaca presencia policiaca en Avenida Diana, asaltaron La Farmacia Guadalajara.! #MorelosInseguro 
08:40 https://t.co/cf3d4bS2C1";1
626174250;2022-10-20 13:43:36+00:00; ;1583091565329018881;es;0;0;0;0;Twitter for iPhone;Desde que me robaron el celular los amigos de lo ajeno. No hacen sino enviar mensajes…pero toca ser muy inocente para no ver el FLYNDMY 🤣🤣🤣 https://t.co/Ok0NRBz2Zb;1
1498008786547712004;2022-10-20 13:37:57+00:00; ;1583090144118046720;es;1;0;0;1;Twitter for Android;#ElPaisVa SE robaron Todo Todo !! Y estaban Los medios callados !! Dejaron puestos anclados, funcionarios corruptos !! El Dolan no solo sube en Colombia señores lamedores de cu**o https://t.co/RfLe4kAEKQ;0
2173864046;2022-10-20 13:36:59+00:00; ;1583089901649924096;es;0;0;0;0;Twitter Web App;"Peatones y ciclistas apuntaron al robo de varias rejillas de desagüe en la Rotonda de Limache, principalmente ante posibles accidentes que podrían provocarse, sobretodo en la noche al no poder visualizarse correctamente.

NOTA.
https://t.co/Do3QuaILEo https://t.co/HsQq8ADNOT";1
1517131304386580487;2022-10-20 13:31:26+00:00; ;1583088506527965184;es;2;0;1;3;Twitter for Android;Nos tiran el dato que los hermanos linares encabezado por el malandro mayor carlos linares se robaron prácticamente el futuro agrícola de #cojedes se lo llevaron todo y de paso le quedaron debiendo a todo el Mundo real para darse la gran vida y no pagaron empezando por el https://t.co/E1VW313zca;0
1283105062190030849;2022-10-20 13:30:00+00:00; ;1583088142667681795;es;0;0;0;0;TweetDeck;"#URGENTE 
¡ROBO VIOLENTO EN BABAHOYO!
Delincuentes, armados hasta los dientes, robaron en un billar.
¡Ecuador, país sin autoridades! https://t.co/5kZ6NW16H8";1
359158128;2022-10-20 13:28:51+00:00; ;1583087853105340416;es;0;0;0;0;Twitter for Android;Tengo un día muy largo pero muy lindo y creo q no vuelvo hasta la noche y me dice eso.. le robaron el celu o keee https://t.co/00I7dYXIcG;0
1477145028;2022-10-20 13:27:02+00:00; ;1583087396844843013;es;0;0;0;0;Twitter for Android;Cuando eres Targaryen pero los tíos se robaron la herencia @LedVarela #HouseOfTheDragonHBO https://t.co/MsHNuwM2dt;0
1426041432394043392;2022-10-20 13:26:26+00:00; ;1583087248270012416;es;1;0;0;0;Twitter for Android;robaron un cactus para nuestro proyecto de ciencias pero... 0__o https://t.co/BnJijevba7;0
533424883;2022-10-20 13:25:17+00:00; ;1583086957831524357;es;0;0;0;0;Twitter for Android;"Ayuda, ayuda, ayuda!!

Este es el vehículo del padre de una amiga mía que este miércoles 19 de octubre con arma en mano se robaron. Pasen la voz por favor. https://t.co/UPY6Swfcvf";1
60647069;2022-10-20 13:24:21+00:00; ;1583086721012420609;es;7;5;5;4;Twitter Web App;"⭕️ El hecho ocurrió este miércoles por la tarde cuando dos mujeres ingresaron a un local ubicado en San Luis al 1500 y se llevaron remeras que estaban en el perchero.

Más información 👉 https://t.co/a77f7yGiPO
#rosario3 https://t.co/6nETBgfwub";1
2400080066;2022-10-20 13:18:41+00:00; ;1583085296346099712;es;8;0;1;3;Twitter for Android;Una usuaria del MIO fue atacada a cuchillo por delincuentes que le robaron su celular, cuando espera el bus en la estación del barrio Sucre, centro de Cali. Una patrulla fue alertada y logró la captura de los agresores según lo confirmó @PoliciaCali #MañanasBLU https://t.co/05o3TCL8pR;1
210156790;2022-10-20 13:17:37+00:00; ;1583085027088158721;es;3;0;0;1;Twitter for Android;"Trabajadores del Hospital Misericordia denuncian que se triplicaron los casos de #Inseguridad
""En los últimos 20 días, asaltaron y golpearon a dos residentes y entre ayer y hoy robaron 3 autos"", dijo Pablo Aguirre, trabajador del hospital.
#MovilNacionalCordoba
@NacionalCordoba https://t.co/i232KHUeX0";1
93931259;2022-10-20 13:16:16+00:00; ;1583084689451286528;es;0;0;0;0;TweetDeck;"15 hombres asaltaron una vivienda en Minga Guazú
https://t.co/RAhiG4EKD9
#NPY #NosConectaSiempre https://t.co/1gXsgOcPXj";1
246501897;2022-10-20 13:07:50+00:00; ;1583082565090840583;es;0;0;0;1;Twitter Web App;https://t.co/gKQtxm1MMd. Sujetos asaltaron nueve vehículos en el tramo de Albania hasta Carraipía https://t.co/tyfPgjf13R;1
222785726;2022-10-20 13:06:47+00:00; ;1583082299893350400;es;1;0;0;0;Twitter Web App;⚠ ATENCIÓN | En uno de los allanamientos realizados en FONAVI San Jerónimo, secuestraron una Pistola Bersa Calibre 380, 29 Cartuchos del mismo calibre y una Ballesta. https://t.co/L3bmNGaH2t;1
859940198;2022-10-20 13:04:51+00:00; ;1583081813396033536;es;0;0;0;0;Twitter Web App;#LaPlata Se robaron esta moto de la puerta del bar Edison de Villa Elisa https://t.co/SfcUoVe9R1;1
1499006863115001858;2022-10-20 13:04:12+00:00; ;1583081649696174082;es;0;0;0;0;Twitter Web App;"🚓 #Lanús #Policiales   

La policía detuvo a un vecino de 52 años en su vivienda de Villa Barceló, por intento de homicidio. De su vivienda, se secuestraron un revólver calibre 6.35 y varias municiones 

+👉 https://t.co/Mpkcdz21Yk https://t.co/s8w5ICaypk";1
3300905681;2022-10-20 13:03:59+00:00; ;1583081596722106368;es;0;0;0;0;Twitter Web App;"🔴 DELINCUENTES ROBARON GALLINAS DE UNA ESCUELA DE ULAPES

➡️ Este martes encontraron las 17 gallinas muertas, junto a algunos huevos que habían sido robados, en un descampado cercano a la escuela Gral. Manuel Belgrano.

🔹 Más info en 👉🏽https://t.co/MPqGHMA1SK https://t.co/uy6V7d31WZ";1
360657563;2022-10-20 13:00:59+00:00; ;1583080842884444162;es;357;21;34;266;Twitter Web App;"ÚLTIMO MINUTO: Encapuchados y armados, Carabineros robaron camioneta forestal para sustraer madera, luego arman montajes para culpar al pueblo mapuche y llaman a la prensa. Los pillaron ¿Cuántas veces lo hicieron? JC Rodríguez

a Felipe kast se le cortó el internet

 #ContigoCHV https://t.co/j0zpMeybqu";1
2313059918;2022-10-20 12:54:59+00:00; ;1583079332418768896;es;0;0;0;0;Twitter Web App;"Tras filtraciones de música inédita y fotos personales, Lana Del Rey revela a través de Instagram que robaron su laptop hace algunos meses, luego de dejar su mochila dentro de su auto por un breve momento.

El dispositivo contenía nueva música y un libro de 200 páginas.

#RPC 🍿 https://t.co/sgxcT2GNmW";1
85850997;2022-10-20 12:49:43+00:00; ;1583078005533904897;es;2;0;1;1;Twitter for Android;Remedios de Escalada• Delincuentes interceptaron a un hombre que llegaba a su casa, lo tomaron del cuello, lo amenazaron y le robaron el auto en cuestión de segundos. https://t.co/rEHq5FaFaY;1
54270557;2022-10-20 12:49:20+00:00; ;1583077910595784705;es;0;0;0;2;Twitter for Android;"PRENSA MUNDIAL REFLEJA CRUEL ACCIONAR SIONISTA EN PALESTINA. 
GENOCIDAS SE DIVIERTEN CON EL DOLOR DE LOS NIÑOS.
EN 70 AÑOS MASACRARON MILLONES DE MUJERES Y NIÑOS; SECUESTRARON MILES DE CRIATURAS PARA TRAFICARLOS ASESINARON A LOS PADRES, VIOLARON A SUS MUJERES
@Medicosporlaverdad https://t.co/rXPGG8PqD5";1
49339195;2022-10-20 12:48:34+00:00; ;1583077717678862336;es;2;1;0;0;PanamericanaTV;"#BDP #EnVivo | ¡INCREÍBLE ACTO DELINCUENCIAL! Robaron colegio inicial y hasta se llevaron los inodoros.
Míranos EN VIVO ► https://t.co/NDeYp3mpa0 
#PanamericanaTelevisión #NoticiasPanamericana #VMT https://t.co/NOmcGUIjEW";1
527506722;2022-10-20 12:48:32+00:00; ;1583077706408681473;es;1;0;0;0;PanamericanaTV;"#BDP #EnVivo | ¡INCREÍBLE ACTO DELINCUENCIAL! Robaron colegio inicial y hasta se llevaron los inodoros.
Míranos EN VIVO ► https://t.co/gj7lGwpapk 
#PanamericanaTelevisión #NoticiasPanamericana #VMT https://t.co/E5VETMAADk";1
511958161;2022-10-20 12:48:11+00:00; ;1583077621910319104;es;0;0;0;0;Twitter for Android;#CNCinforma #pereira #DenunciaCiudadana “El día jueves de la semana pasada me robaron en Portal de Cerritos, abrieron mi carro se llevaron 2 bolsos negros, son 2 hombres y una mujer. Ayer intentaron robar en la misma parte un hombre se alcanzó a volar pero ya está identificado. https://t.co/FuGRK82NpE;1
1535788639409811456;2022-10-20 12:44:30+00:00; ;1583076692733480961;es;0;0;0;0;Twitter for Android;El país estara bien se va a estabilizar la economía aún sabiendo que los gobiernos anteriores robaron a diestra y siniestra y de la corrupción ni hablar pero lo que más impacienta es ver a los URIBISTAS CRITICAR ya sabiendo que es una burbuja económica mundial reventada#ElPaisVa https://t.co/vXhGS9bCZN;0
1348725512714256385;2022-10-20 12:43:17+00:00; ;1583076387107131394;es;0;0;0;0;Twitter for Android;"Gabriela Cerruti se robaron las vacunas, vacunaron desde familiares a sus putas y rechazaron la vacuna de Pfizer y Moderna para hacer negocios con sus amigos Filiberti, Moyano, Sigman y Putin.

La concha de tu madre! https://t.co/AnTInHC6QY https://t.co/qzj8hUXZ0e";0
281611326;2022-10-20 12:36:22+00:00; ;1583074646399647745;es;0;0;0;0;Twitter for Android;Mal despertar... Solo robaron el monopatín de mi hijo... Tremendo botín que se llevan estás ratas fumonas!!! https://t.co/byxnTQvD6G;1
3291254290;2022-10-20 12:34:08+00:00; ;1583074083050205184;es;6;0;2;0;Twitter for Android;Habrá que arrancar...Luu nos robaron el sol yo así no puedo trabajar😏 https://t.co/kAfNN6Ho4l;0
32522787;2022-10-20 12:32:05+00:00; ;1583073566907863040;es;42;4;4;25;Twitter for iPad;Miren como el titular justifica las FeminaZis….Alegadamente pelean por un edificio abandonado y rescatado….FALSO…Las desahucian porque se apropiaron y se robaron un edificio de una sucesión familiar PRIVADO. Se lo tumbaron y ahora el hembrísmo pillete es defendido x prensa🙅🏽‍♀️ https://t.co/4eeMltEuHX;0
2377932834;2022-10-20 12:31:16+00:00; ;1583073364130004992;es;7;0;2;4;Twitter Web App;Dos Carabineros —uno de ellos ya estaba siendo investigado— robaron camioneta en Arauco: fueron dados de baja #ContigoCHV https://t.co/TkldGkwcNy;1
2636950134;2022-10-20 12:30:51+00:00;9d8ae4b0fac2036a;1583073258986823681;es;0;0;0;0;Twitter for Android;Esta es la via que une villa grecia con la comunidad de Mocambo y esta con via cerro Patacon, hay tramos sin terminar y no de ve maquinaría alguna  asi como estas hay muchas calles en PANAMÁ SE ROBARON LA PLATA? @MOPPma @RafaSabonge @LuisCasis20 @NitoCortizo https://t.co/qBSyjgMQfY;0
1500160328805629961;2022-10-20 12:30:43+00:00; ;1583073226057428992;es;0;0;0;0;Twitter for Android;"#Daule 

Atento Ecuador 🇪🇨 En Babahoyo.

👁️ Ojo al Cristo ciudadanía delincuentes fuertemente armados robaron en un billar ubicado en #Babahoyo ya no se puede ni jugar ni nada.
@LassoGuillermo
@CapiZapataEC  @CmdtPoliciaEc 

#PeriodicoLaVozDeDaule https://t.co/hOGswp2hRV";1
1572602005;2022-10-20 12:30:31+00:00; ;1583073174077734913;es;0;0;0;0;Twitter Web App;"OCURRE EN COLOMBIA CON LOS BIENES DEL NARCOTRÁFICO,
que fueron incautados después de muchos muertos inocentes. 
Al parecer se los robaron los ""custodios"", el mismo estado, o los devolvieron por debajo a sus viejos dueños. Marrana partida. https://t.co/RaHzkKCXzj";0
1201663154457055235;2022-10-20 12:20:33+00:00; ;1583070665984606208;es;0;0;0;0;Twitter Web App;"[INSEGURIDAD EN SALTA]
Le robaron el auto, llamó al 911 y no le tomaron la denuncia porque creyeron que era una broma “Ah era en serio”

El ladrón viajo desde los Valles Calchaquies a Salta Capital sin ser detenido por ningún control en la ruta: https://t.co/DIu4G42abB https://t.co/6qRVJQID5Q";1
363451819;2022-10-20 12:14:57+00:00; ;1583069257415655426;es;9;0;3;5;Twitter for Android;La de hoy! Recuerdan la detención de la @SSeguridadJal en Tlaquepaque, la banda de ladrones que robaron en una tienda departamental era encabezada POR UN ELEMENTO DE @PoliciaZapopan y así fue como sucedió el atraco. #seguridad #robo #policíaladron #detención https://t.co/lJMRowWJCA;1
3687951142;2022-10-20 12:09:08+00:00; ;1583067794731859968;es;1;0;0;1;Twitter for iPhone;No te dejes engañar más amigo petrista, el va ha liberar y contratar a todos los criminarles que secuestraron torturaron y mataron policías para volverlo presidente #ElPaisVa https://t.co/FFn9zniICA https://t.co/eMK62VccZ7;0
4892249193;2022-10-20 12:08:19+00:00; ;1583067586639851520;es;1;0;0;0;TweetDeck;La violencia colona en #Cisjordania ocupada se dispara. No solo atacan a palestinos, también al Ejército de #Israel, como ocurrió esta madrugada en Huwara. En una aldea próxima a Belén apuñalaron y rompieron una pierna a una activista israelí. https://t.co/LuRcUik6fb;1
1453197538543083521;2022-10-20 12:04:07+00:00; ;1583066529305747456;es;0;0;0;1;Twitter Web App;"⭕️Le robó a un policía y se escondió debajo del #TrenSarmiento

Agentes secuestraron un arma de fuego calibre 32 y los elementos asaltados: una billetera y un teléfono iPhone.
@TrenesArg #robo #oeste #castelar #zonaoeste #elbonateinforma #elbona 
Más: https://t.co/4C45jB4FON https://t.co/y0OAILZPTD";1
1521808182946979840;2022-10-20 12:02:37+00:00; ;1583066152405676032;es;0;0;0;1;Twitter Web App;LE ROBARON LA MOTO EN LOMAS DEL MIRADOR. OCURRIÓ EN PASAJE VENTURA BOSCH Y JUAN MANUEL DE ROSAS. https://t.co/4ZU0anYoTp;1
2284337297;2022-10-20 12:02:13+00:00; ;1583066051079983104;es;8;0;1;0;Twitter for Android;"Le robaron su merecidísimo puesto y premio de Ganador,no me cansaré de decirlo,eso y la manipulación y tongo en las votaciones,ni lo dudes @GOnestini  ,fuiste y eres el verdadero ganador de SV 21...
@jjaviervazquez @telecincoes @Supervivientes #Gianmarco20O https://t.co/dnLxuoBF67";0
150364607;2022-10-20 11:50:09+00:00; ;1583063016387403776;es;0;0;0;0;ADiarios - CMS Para Diarios;Robaron y faenaron a un caballo  #CaletaOlivia #Caballo #Robo #Policía https://t.co/AJ6sdQhi9b https://t.co/HUZhZpuuw8;1
3035202331;2022-10-20 11:46:34+00:00; ;1583062115275137024;es;61;1;12;22;Twitter for Android;FMLN, se robaron el pisto de las pensiones 😡 https://t.co/9irrxINs0Q;0
836730848762200065;2022-10-20 11:44:38+00:00; ;1583061628848730112;es;1;0;1;0;Twitter for Android;#laplata En 159 y 50 robaron una camioneta Ford EcoSport blanca. Los persiguieron hasta 163 y 52, donde bajaron y se metieron en un campo a los tiros. Finalmente, en 161 y 58 lograron la captura de uno de los sospechosos. No hubo heridos. https://t.co/g39cqy9j47;1
393851882;2022-10-20 11:38:20+00:00; ;1583060041472430080;es;0;0;0;0;Twitter for Android;Ulapes: Delincuentes robaron gallinas de la escuela agropecuaria General Manuel Belgrano | https://t.co/JcILW3mnSm https://t.co/rNQAlI7FWH;1
1275954627792510976;2022-10-20 11:35:05+00:00; ;1583059226016231426;es;0;0;0;0;Twitter;Insólito: se robaron una columna del alumbrado público - https://https://t.co/l55SlVLhdn https://t.co/C2eOmzyphS;1
762129338871508992;2022-10-20 11:27:19+00:00; ;1583057269490868229;es;0;0;0;0;Twitter Web App;"🎤 Ahora en #UNNUEVODIA por FM 90.9  
⚠️  Móvil Mariana, rotonda de Limache robaron las rejillas de las alcantarillas. https://t.co/8nrATgZqkd";1
1197869601918468102;2022-10-20 11:22:33+00:00; ;1583056071929008128;es;0;0;0;1;dlvr.it;Apuñalaron a un hombre en la zona norte de la ciudad de Santa Fe https://t.co/LIGtbTEkwC https://t.co/08Ph3piQYK;1
